,Date,Station Id,Station Name,Precipitation Increment (mm),Air Temperature Average (degC),Air Temperature Maximum (degC),Air Temperature Minimum (degC),Soil Moisture Percent -2in (pct) Mean of Hourly Values,Soil Moisture Percent -4in (pct) Mean of Hourly Values,Soil Moisture Percent -8in (pct) Mean of Hourly Values,Soil Moisture Percent -20in (pct) Mean of Hourly Values,Soil Moisture Percent -40in (pct) Mean of Hourly Values,Soil Temperature Observed -2in (degC) Mean of Hourly Values,Soil Temperature Observed -4in (degC) Mean of Hourly Values,Soil Temperature Observed -8in (degC) Mean of Hourly Values,Soil Temperature Observed -20in (degC) Mean of Hourly Values,Soil Temperature Observed -40in (degC) Mean of Hourly Values,Relative Humidity (pct) Mean of Hourly Values,Solar Radiation/langley Total (langley)
1160,2008-11-26,2110,Mayday,0.0,7.8,14.4,0.0,36.8,52.4,,58.7,58.6,8.1,9.6,10.8,13.3,16.8,72.0,160.2
1161,2008-11-27,2110,Mayday,0.0,15.6,22.2,10.6,37.2,52.8,,59.1,58.4,12.1,11.4,11.3,13.1,16.7,78.0,200.2
1162,2008-11-28,2110,Mayday,17.0,15.0,17.2,12.2,46.1,54.8,,58.8,58.4,14.0,13.7,13.2,13.4,16.6,94.0,40.34
1163,2008-11-29,2110,Mayday,1.0,11.7,12.8,10.0,57.7,57.2,,59.1,58.6,12.8,13.3,13.5,13.9,16.5,94.0,47.27
1164,2008-11-30,2110,Mayday,0.0,7.2,10.6,3.3,55.1,57.2,,59.4,58.5,10.0,11.7,12.7,14.1,16.5,79.0,149.7
1165,2008-12-01,2110,Mayday,0.0,4.4,7.8,0.6,47.0,56.6,,59.2,58.6,6.8,8.9,10.5,13.7,16.5,72.0,150.5
1166,2008-12-02,2110,Mayday,0.0,4.4,11.7,-1.7,41.5,54.8,,58.9,58.4,6.2,7.8,9.3,13.0,16.4,67.0,311.4
1167,2008-12-03,2110,Mayday,3.0,13.9,21.1,5.0,39.8,54.0,,58.8,58.4,8.8,8.9,9.5,12.4,16.3,60.0,250.9
1168,2008-12-04,2110,Mayday,25.0,6.1,15.0,1.1,53.7,56.6,,58.9,58.6,9.2,10.4,10.9,12.4,16.1,77.0,195.8
1169,2008-12-05,2110,Mayday,0.0,1.1,5.6,-1.7,52.8,56.3,,58.9,58.5,4.7,7.0,8.7,12.3,16.0,69.0,266.6
1170,2008-12-06,2110,Mayday,0.0,3.3,10.6,-2.2,48.3,56.3,,58.7,58.3,5.1,6.5,7.8,11.7,15.8,73.0,260.2
1171,2008-12-07,2110,Mayday,0.0,4.4,11.1,0.6,44.7,56.1,,58.9,58.4,5.8,6.8,7.8,11.2,15.7,66.0,299.9
1172,2008-12-08,2110,Mayday,0.0,10.0,16.7,0.6,41.8,55.2,,58.9,58.0,6.7,7.3,8.0,11.0,15.5,65.0,224.4
1173,2008-12-09,2110,Mayday,72.0,17.2,22.2,13.9,49.7,56.7,,58.6,58.3,12.7,11.2,10.3,11.0,15.3,82.0,75.69
1174,2008-12-10,2110,Mayday,13.0,5.6,13.9,2.8,56.4,57.9,,58.7,58.1,11.1,11.8,11.9,11.8,15.1,90.0,44.31
1175,2008-12-11,2110,Mayday,52.0,2.8,6.1,1.7,55.8,57.4,,58.9,58.2,6.0,8.3,9.7,12.0,15.0,81.0,40.9
1176,2008-12-12,2110,Mayday,0.0,3.9,9.4,-0.6,56.2,57.4,,58.8,58.3,6.5,7.5,8.5,11.6,15.0,74.0,295.3
1177,2008-12-13,2110,Mayday,0.0,5.6,9.4,0.0,56.4,57.7,,58.9,58.1,6.6,7.7,8.5,11.2,14.9,70.0,142.3
1178,2008-12-14,2110,Mayday,0.0,14.4,19.4,9.4,56.9,57.9,,58.4,57.9,8.7,8.6,8.8,11.0,14.8,71.0,115.0
1179,2008-12-15,2110,Mayday,0.0,10.0,18.3,1.7,57.6,58.7,,58.5,58.2,10.7,10.8,10.5,11.1,14.6,90.0,31.24
1180,2008-12-16,2110,Mayday,7.0,2.8,5.0,1.1,57.3,58.4,,59.2,58.7,7.7,9.0,9.8,11.4,14.5,93.0,46.66
1181,2008-12-17,2110,Mayday,13.0,6.7,8.3,5.0,57.7,58.5,,58.9,57.8,8.3,8.9,9.4,11.3,14.5,94.0,34.32
1182,2008-12-18,2110,Mayday,0.0,13.3,20.6,8.3,58.1,58.7,,58.3,57.8,9.8,9.7,9.8,11.2,14.4,92.0,164.4
1183,2008-12-19,2110,Mayday,0.0,19.4,23.3,17.8,59.1,59.4,,58.5,58.0,13.4,12.4,11.5,11.5,14.3,84.0,155.7
1184,2008-12-20,2110,Mayday,4.0,19.4,22.8,10.6,59.5,59.9,,58.9,57.4,15.2,14.2,13.2,12.1,14.3,78.0,155.1
1185,2008-12-21,2110,Mayday,0.0,2.8,10.6,-1.1,58.8,59.6,,58.9,57.9,10.6,12.3,12.9,12.8,14.3,64.0,292.4
1186,2008-12-22,2110,Mayday,0.0,-1.7,1.7,-5.0,55.4,58.7,,59.1,57.6,5.4,8.2,9.9,12.6,14.4,53.0,236.8
1187,2008-12-23,2110,Mayday,8.0,7.8,17.8,1.1,55.4,58.5,,58.9,57.6,5.9,7.2,8.4,11.8,14.5,64.0,108.5
1188,2008-12-24,2110,Mayday,3.0,18.3,23.9,11.7,58.6,59.4,,58.3,57.9,12.2,10.9,10.2,11.3,14.4,79.0,79.19
1189,2008-12-25,2110,Mayday,9.0,11.1,15.0,8.9,58.9,59.6,,59.2,57.9,11.4,11.8,11.6,11.7,14.3,83.0,72.69
1190,2008-12-26,2110,Mayday,0.0,20.0,24.4,15.0,59.5,59.8,,58.6,57.5,13.6,12.7,12.1,12.1,14.2,81.0,147.6
1191,2008-12-27,2110,Mayday,22.0,20.6,26.1,10.6,60.1,60.3,,58.6,57.4,15.9,14.9,13.8,12.5,14.2,73.0,160.7
1192,2008-12-28,2110,Mayday,0.0,9.4,11.7,6.7,59.5,60.0,,59.2,57.7,12.7,13.7,13.8,13.2,14.3,71.0,244.5
1193,2008-12-29,2110,Mayday,0.0,8.3,15.6,3.3,59.2,59.6,,58.9,57.5,10.9,11.9,12.5,13.3,14.4,69.0,307.3
1194,2008-12-30,2110,Mayday,0.0,8.9,17.2,0.6,58.8,59.3,,59.2,58.1,9.7,10.9,11.6,13.1,14.5,65.0,279.7
1195,2008-12-31,2110,Mayday,0.0,6.1,9.4,0.0,55.6,59.2,,59.5,58.0,8.7,10.2,11.0,12.7,14.5,65.0,301.2
1196,2009-01-01,2110,Mayday,0.0,7.2,15.0,-0.6,52.1,58.8,,59.1,58.0,7.5,8.8,9.9,12.3,14.5,62.0,295.9
1197,2009-01-02,2110,Mayday,1.0,14.4,17.8,11.1,52.6,59.1,,58.5,57.5,10.6,10.3,10.3,11.9,14.5,90.0,112.2
1198,2009-01-03,2110,Mayday,0.0,17.8,22.2,15.6,54.5,59.6,,58.5,57.7,13.1,12.4,11.8,12.0,14.4,85.0,101.4
1199,2009-01-04,2110,Mayday,10.0,16.7,22.8,7.2,55.7,59.8,,58.8,57.8,14.2,13.6,13.0,12.4,14.3,88.0,116.6
1200,2009-01-05,2110,Mayday,35.0,5.6,7.2,4.4,58.0,59.7,,58.9,57.8,11.1,12.4,12.8,12.9,14.3,94.0,23.69
1201,2009-01-06,2110,Mayday,18.0,7.2,10.0,5.0,58.1,59.0,,59.1,57.9,9.3,10.4,11.3,12.8,14.3,94.0,18.6
1202,2009-01-07,2110,Mayday,0.0,10.0,14.4,5.0,58.5,59.0,,58.7,57.9,9.5,10.3,10.9,12.5,14.4,62.0,309.9
1203,2009-01-08,2110,Mayday,0.0,10.0,13.9,5.0,58.7,59.0,,59.1,57.9,9.3,10.1,10.6,12.3,14.4,60.0,303.1
1204,2009-01-09,2110,Mayday,0.0,12.8,21.1,3.9,57.2,59.0,,58.7,57.8,9.4,10.0,10.5,12.1,14.3,58.0,308.4
1205,2009-01-10,2110,Mayday,0.0,14.4,23.3,4.4,56.9,59.4,,58.5,57.5,12.5,12.1,11.6,12.0,14.3,81.0,112.9
1206,2009-01-11,2110,Mayday,0.0,2.8,7.2,-0.6,52.6,59.1,,59.3,58.0,8.6,10.3,11.2,12.3,14.2,75.0,226.2
1207,2009-01-12,2110,Mayday,0.0,5.0,13.3,-1.7,50.4,58.2,,58.8,57.8,7.3,8.7,9.8,12.0,14.2,74.0,293.1
1208,2009-01-13,2110,Mayday,0.0,4.4,6.7,-1.7,48.1,57.7,,58.8,57.8,7.1,8.4,9.4,11.6,14.1,65.0,262.5
1209,2009-01-14,2110,Mayday,0.0,3.3,12.2,-3.3,45.9,57.3,,58.9,57.7,6.2,7.5,8.5,11.2,14.1,63.0,324.7
1210,2009-01-15,2110,Mayday,0.0,-0.6,3.9,-4.4,44.1,56.0,,58.5,57.4,4.8,6.8,8.0,10.8,14.0,58.0,311.7
1211,2009-01-16,2110,Mayday,0.0,-2.2,3.3,-6.1,41.8,54.3,,58.8,57.8,2.8,5.0,6.7,10.3,13.8,40.0,321.6
1212,2009-01-17,2110,Mayday,0.0,6.1,12.8,0.0,42.9,54.4,,58.5,57.5,4.2,5.3,6.3,9.7,13.7,55.0,71.3
1213,2009-01-18,2110,Mayday,2.0,11.1,16.7,5.0,43.5,54.9,,58.3,57.4,7.4,7.3,7.4,9.5,13.5,64.0,324.2
1214,2009-01-19,2110,Mayday,0.0,4.4,8.3,-2.8,42.6,54.8,,58.6,57.5,6.5,7.5,8.0,9.6,13.3,57.0,246.9
1215,2009-01-20,2110,Mayday,0.0,-0.6,2.8,-5.0,41.1,53.7,,58.6,57.4,4.4,6.1,7.2,9.6,13.1,67.0,241.4
1216,2009-01-21,2110,Mayday,0.0,0.6,9.4,-6.7,40.3,53.1,,58.4,57.3,3.8,5.1,6.3,9.3,13.0,65.0,344.6
1217,2009-01-22,2110,Mayday,0.0,10.6,20.6,0.0,40.6,53.2,,58.4,57.2,5.7,5.9,6.4,9.0,12.8,59.0,342.6
1218,2009-01-23,2110,Mayday,0.0,16.7,22.2,8.9,41.4,53.8,,58.1,57.3,9.3,8.5,8.0,9.0,12.7,68.0,261.3
1219,2009-01-24,2110,Mayday,8.0,5.6,17.2,2.8,49.6,55.9,,58.4,57.3,8.7,9.3,9.3,9.5,12.6,79.0,78.5
1220,2009-01-25,2110,Mayday,0.0,3.3,5.0,2.2,50.5,57.1,,58.6,57.3,6.7,7.7,8.3,9.7,12.5,70.0,88.3
1221,2009-01-26,2110,Mayday,0.0,7.8,14.4,2.8,48.4,56.8,,58.6,56.7,7.1,7.6,8.0,9.6,12.5,73.0,131.5
1222,2009-01-27,2110,Mayday,0.0,18.9,24.4,13.3,49.3,57.3,,58.5,57.4,10.5,9.5,9.0,9.6,12.4,74.0,172.8
1223,2009-01-28,2110,Mayday,11.0,3.3,19.4,1.1,56.9,58.3,,58.6,56.9,9.4,10.3,10.2,10.0,12.4,85.0,52.92
1224,2009-01-29,2110,Mayday,0.0,2.8,8.3,-1.7,57.0,58.2,,58.8,57.0,7.3,8.3,9.0,10.3,12.4,78.0,327.2
1225,2009-01-30,2110,Mayday,0.0,5.6,12.2,-1.7,53.7,58.2,,58.9,57.4,6.8,7.7,8.4,10.1,12.4,66.0,362.6
1226,2009-01-31,2110,Mayday,0.0,7.8,17.8,-1.1,52.1,58.4,,58.7,57.3,7.4,7.8,8.3,9.8,12.4,60.0,367.3
1227,2009-02-01,2110,Mayday,5.0,12.2,19.4,3.9,51.3,58.5,,58.5,57.5,8.2,8.4,8.5,9.8,12.4,56.0,307.8
1228,2009-02-02,2110,Mayday,7.0,7.2,11.7,0.0,56.4,59.0,,58.7,57.5,8.8,9.2,9.2,9.9,12.3,70.0,335.7
1229,2009-02-03,2110,Mayday,0.0,3.9,11.1,-2.2,55.1,58.7,,58.7,57.6,6.7,7.8,8.5,10.0,12.3,64.0,349.5
1230,2009-02-04,2110,Mayday,0.0,-1.1,2.8,-3.9,51.1,58.5,,58.6,57.5,5.1,6.5,7.6,9.8,12.3,56.0,391.2
1231,2009-02-05,2110,Mayday,0.0,3.3,12.8,-4.4,48.7,57.8,,58.5,57.6,4.7,5.7,6.7,9.3,12.3,49.0,383.3
1232,2009-02-06,2110,Mayday,0.0,13.3,22.2,5.0,48.0,57.8,,58.3,57.3,6.9,6.8,7.0,9.0,12.2,55.0,381.2
1233,2009-02-07,2110,Mayday,0.0,16.1,23.3,10.0,47.6,58.1,,58.3,57.2,9.6,9.1,8.6,9.1,12.1,58.0,378.6
1234,2009-02-08,2110,Mayday,0.0,16.7,23.9,7.2,47.1,58.3,,58.8,57.2,10.8,10.4,9.8,9.5,12.0,67.0,311.5
1235,2009-02-09,2110,Mayday,0.0,18.3,23.9,11.7,46.8,58.6,,58.5,57.0,11.9,11.4,10.7,10.0,12.0,60.0,327.3
1236,2009-02-10,2110,Mayday,0.0,20.0,23.9,17.2,46.5,58.2,,58.6,56.8,13.8,12.9,11.9,10.6,12.0,72.0,216.8
1237,2009-02-11,2110,Mayday,3.0,17.2,21.7,7.8,47.7,58.4,,59.0,56.9,14.2,13.8,13.0,11.3,12.0,52.0,380.8
1238,2009-02-12,2110,Mayday,0.0,12.2,22.2,4.4,45.9,57.9,,59.2,57.2,11.9,12.3,12.3,11.8,12.2,60.0,415.8
1239,2009-02-13,2110,Mayday,8.0,11.7,17.2,6.7,49.4,58.1,,59.2,57.2,11.3,11.7,11.9,11.8,12.3,78.0,70.1
1240,2009-02-14,2110,Mayday,0.0,11.7,13.9,6.7,56.9,59.6,,59.2,57.1,11.9,12.0,11.9,11.8,12.5,81.0,269.0
1241,2009-02-15,2110,Mayday,0.0,8.3,13.3,3.3,54.8,59.8,,58.9,57.3,10.7,11.3,11.6,11.9,12.6,69.0,377.7
1242,2009-02-16,2110,Mayday,0.0,5.0,11.1,0.6,51.7,59.7,,58.9,57.6,9.0,10.1,10.7,11.8,12.7,62.0,366.6
1243,2009-02-17,2110,Mayday,2.0,8.9,16.7,2.2,50.3,59.3,,59.0,57.6,8.5,9.3,9.9,11.4,12.8,71.0,86.6
1244,2009-02-18,2110,Mayday,0.0,20.6,27.8,12.2,53.0,60.1,,58.7,57.4,12.6,11.6,10.9,11.2,12.8,58.0,278.3
1245,2009-02-19,2110,Mayday,0.0,6.1,12.8,-1.1,49.6,59.6,,58.8,57.6,10.2,11.3,11.6,11.5,12.8,53.0,440.4
1246,2009-02-20,2110,Mayday,0.0,5.0,13.3,-4.4,46.4,58.5,,59.0,57.6,8.3,9.2,10.0,11.5,12.8,53.0,443.2
1247,2009-02-21,2110,Mayday,1.0,8.3,16.7,2.8,45.2,57.5,,58.8,57.7,8.4,9.0,9.6,11.1,12.8,61.0,247.1
1248,2009-02-22,2110,Mayday,0.0,3.9,8.3,-0.6,44.1,56.1,,59.1,57.6,7.6,8.6,9.3,10.9,12.8,56.0,442.8
1249,2009-02-23,2110,Mayday,0.0,5.0,12.8,-2.2,43.0,55.1,,58.9,57.7,6.8,7.8,8.5,10.6,12.8,46.0,419.4
1250,2009-02-24,2110,Mayday,0.0,11.7,18.3,5.0,42.8,55.0,,58.8,57.3,7.7,8.1,8.6,10.3,12.7,35.0,326.5
1251,2009-02-25,2110,Mayday,0.0,18.3,23.3,12.2,43.1,55.3,,58.3,57.0,10.7,10.0,9.6,10.2,12.6,58.0,274.7
1252,2009-02-26,2110,Mayday,0.0,20.0,26.1,15.0,43.3,55.7,,58.6,56.9,12.8,12.0,11.2,10.6,12.5,62.0,250.3
1253,2009-02-27,2110,Mayday,2.0,20.0,25.0,13.9,43.7,56.2,,58.7,56.9,14.6,13.7,12.7,11.2,12.5,79.0,108.0
1254,2009-02-28,2110,Mayday,5.0,6.1,13.9,0.6,43.1,55.6,,59.0,57.2,11.9,12.8,12.9,11.9,12.5,89.0,61.03
1255,2009-03-01,2110,Mayday,0.0,2.2,7.2,-1.1,48.7,55.9,,59.1,57.1,7.4,9.3,10.5,11.9,12.6,68.0,469.2
1256,2009-03-02,2110,Mayday,0.0,2.2,6.7,-1.7,45.5,55.8,,58.9,57.3,6.8,8.1,9.1,11.4,12.7,63.0,482.5
1257,2009-03-03,2110,Mayday,0.0,4.4,11.1,-1.1,44.0,55.3,,58.7,57.0,6.9,7.8,8.5,10.8,12.8,45.0,398.8
1258,2009-03-04,2110,Mayday,0.0,11.7,20.6,1.1,43.4,55.0,,58.6,57.0,7.9,8.2,8.6,10.4,12.7,47.0,445.0
1259,2009-03-05,2110,Mayday,0.0,17.8,24.4,12.2,43.7,55.5,,58.6,57.1,10.8,10.2,9.8,10.4,12.6,58.0,352.0
1260,2009-03-06,2110,Mayday,0.0,20.0,27.2,14.4,43.8,55.9,,58.9,56.9,13.1,12.2,11.4,10.8,12.5,63.0,400.8
1261,2009-03-07,2110,Mayday,0.0,21.7,27.8,15.0,43.7,56.3,,58.9,56.9,14.7,13.8,12.8,11.4,12.5,63.0,359.6
1262,2009-03-08,2110,Mayday,0.0,21.7,26.1,16.7,43.6,56.4,,58.8,56.7,15.5,14.8,13.8,12.1,12.5,66.0,214.1
1263,2009-03-09,2110,Mayday,0.0,21.7,27.8,15.0,43.2,56.3,,59.1,57.0,15.8,15.2,14.3,12.6,12.6,62.0,355.2
1264,2009-03-10,2110,Mayday,0.0,21.7,27.8,17.2,43.0,56.2,,59.1,56.9,16.2,15.7,14.9,13.1,12.8,63.0,301.2
1265,2009-03-11,2110,Mayday,0.0,12.8,20.6,8.3,42.1,55.6,,59.6,57.1,14.7,15.2,15.0,13.6,13.0,71.0,90.7
1266,2009-03-12,2110,Mayday,0.0,8.3,11.1,5.6,40.5,54.4,,59.5,57.3,11.5,12.8,13.4,13.6,13.2,57.0,156.5
1267,2009-03-13,2110,Mayday,73.0,5.6,6.7,4.4,55.8,57.3,,59.9,57.2,9.5,11.0,11.9,13.2,13.3,92.0,59.41
1268,2009-03-14,2110,Mayday,24.0,7.8,9.4,6.1,59.1,58.0,,59.7,57.3,9.4,10.2,10.9,12.7,13.4,93.0,79.69
1269,2009-03-15,2110,Mayday,0.0,12.2,17.2,8.3,59.9,58.6,,59.0,57.3,11.2,11.0,11.1,12.3,13.5,85.0,292.3
1270,2009-03-16,2110,Mayday,1.0,13.3,15.0,11.7,60.6,59.3,,59.1,56.9,12.4,12.3,12.1,12.3,13.4,86.0,122.7
1271,2009-03-17,2110,Mayday,0.0,15.6,22.2,11.7,61.0,59.7,,59.0,57.1,13.7,13.0,12.6,12.4,13.4,78.0,501.7
1272,2009-03-18,2110,Mayday,0.0,16.7,25.0,8.3,57.7,60.0,,59.1,57.0,13.9,13.5,13.2,12.7,13.4,66.0,538.8
1273,2009-03-19,2110,Mayday,0.0,16.1,24.4,9.4,55.7,60.3,,59.7,57.1,14.2,13.9,13.5,13.0,13.4,70.0,500.1
1274,2009-03-20,2110,Mayday,0.0,13.9,20.0,8.9,53.1,60.2,,59.4,56.9,13.7,13.8,13.7,13.2,13.5,55.0,532.7
1275,2009-03-21,2110,Mayday,0.0,16.1,24.4,8.9,51.1,59.7,,59.5,57.0,13.3,13.4,13.3,13.3,13.6,39.0,517.7
1276,2009-03-22,2110,Mayday,0.0,18.3,25.0,12.2,49.3,59.6,,59.3,57.0,14.3,14.0,13.7,13.3,13.6,50.0,472.0
1277,2009-03-23,2110,Mayday,0.0,18.9,25.0,12.8,47.0,59.1,,59.6,56.9,14.2,14.2,14.0,13.5,13.7,55.0,362.7
1278,2009-03-24,2110,Mayday,0.0,20.6,25.6,16.7,46.3,58.6,,59.8,56.8,15.5,14.9,14.4,13.7,13.7,69.0,289.1
1279,2009-03-25,2110,Mayday,86.0,16.7,20.6,12.2,56.3,60.3,,59.5,57.2,16.4,15.9,15.2,14.0,13.8,84.0,270.7
1280,2009-03-26,2110,Mayday,11.0,16.7,23.3,11.7,58.0,60.8,,59.8,57.4,15.1,15.3,15.1,14.3,13.9,80.0,390.6
1281,2009-03-27,2110,Mayday,1.0,20.0,23.9,16.7,58.8,61.0,,59.7,57.2,16.4,16.0,15.4,14.4,14.0,78.0,338.7
1282,2009-03-28,2110,Mayday,12.0,12.2,18.9,7.2,59.1,61.3,,59.7,57.4,15.7,16.0,15.8,14.7,14.1,69.0,479.2
1283,2009-03-29,2110,Mayday,0.0,10.0,17.2,5.6,58.8,61.0,,59.8,57.1,13.0,13.8,14.3,14.7,14.2,62.0,560.7
1284,2009-03-30,2110,Mayday,0.0,14.4,22.2,6.1,57.3,60.7,,59.9,57.3,13.0,13.3,13.6,14.3,14.3,58.0,497.9
1285,2009-03-31,2110,Mayday,4.0,17.8,22.8,12.2,57.7,61.1,,59.5,57.5,14.5,14.2,14.0,14.1,14.4,72.0,290.6
1286,2009-04-01,2110,Mayday,0.0,15.0,22.2,7.8,59.2,61.1,,60.0,57.3,14.2,14.3,14.3,14.1,14.4,50.0,567.3
1287,2009-04-02,2110,Mayday,4.0,17.2,22.2,13.9,58.4,61.0,,59.7,57.0,14.6,14.5,14.3,14.2,14.4,71.0,244.7
1288,2009-04-03,2110,Mayday,0.0,13.3,17.8,9.4,59.3,61.1,,60.1,57.0,14.1,14.3,14.3,14.2,14.4,68.0,463.5
1289,2009-04-04,2110,Mayday,0.0,17.2,25.6,7.2,57.0,61.0,,60.0,56.9,14.2,14.0,14.1,14.2,14.4,62.0,534.0
1290,2009-04-05,2110,Mayday,0.0,18.9,27.8,8.9,55.9,61.3,,59.9,57.2,15.2,15.0,14.7,14.2,14.5,64.0,316.1
1291,2009-04-06,2110,Mayday,0.0,10.0,13.9,5.6,52.1,60.4,,60.0,57.3,12.7,13.6,14.2,14.4,14.5,45.0,411.6
1292,2009-04-07,2110,Mayday,0.0,8.3,15.0,1.1,48.6,59.5,,60.0,57.7,11.1,12.0,12.8,14.1,14.5,44.0,595.6
1293,2009-04-08,2110,Mayday,0.0,16.1,26.1,3.9,47.1,58.9,,59.9,57.3,13.0,12.6,12.6,13.7,14.5,44.0,594.9
1294,2009-04-09,2110,Mayday,0.0,20.0,26.1,13.3,45.3,57.5,,60.0,56.9,15.4,14.5,13.9,13.6,14.5,62.0,443.0
1295,2009-04-10,2110,Mayday,0.0,21.1,28.3,11.1,44.7,57.6,,59.7,57.1,17.7,16.7,15.6,14.0,14.5,58.0,514.7
1296,2009-04-11,2110,Mayday,0.0,13.9,18.3,6.1,43.0,56.7,,59.8,57.0,15.5,15.6,15.5,14.6,14.5,64.0,594.9
1297,2009-04-12,2110,Mayday,12.0,16.7,22.2,11.1,46.3,57.3,,60.3,57.4,15.0,15.3,15.3,14.8,14.5,74.0,209.1
1298,2009-04-13,2110,Mayday,0.0,16.7,23.9,11.7,54.1,60.0,,60.5,57.3,17.8,16.8,16.0,14.9,14.6,77.0,486.3
1299,2009-04-14,2110,Mayday,0.0,12.2,17.8,5.6,45.9,59.0,,60.2,57.7,14.3,15.3,15.7,15.2,14.7,66.0,463.9
1300,2009-04-15,2110,Mayday,0.0,13.3,19.4,6.1,44.3,57.9,,60.1,57.3,14.5,14.6,14.7,15.0,14.8,65.0,589.9
1301,2009-04-16,2110,Mayday,0.0,16.7,23.9,8.9,44.1,57.8,,60.4,57.6,16.2,15.7,15.2,14.9,14.9,58.0,596.6
1302,2009-04-17,2110,Mayday,2.0,19.4,26.1,12.2,44.1,57.9,,60.3,57.5,17.2,16.7,16.1,15.1,14.9,58.0,479.0
1303,2009-04-18,2110,Mayday,11.0,18.9,22.2,16.7,45.7,58.1,,60.4,57.5,17.6,17.4,16.8,15.5,14.9,83.0,202.5
1304,2009-04-19,2110,Mayday,2.0,20.0,25.0,14.4,57.5,60.4,,60.6,57.4,18.4,18.0,17.2,15.8,15.0,75.0,363.7
1305,2009-04-20,2110,Mayday,0.0,16.7,22.8,11.1,52.8,60.3,,60.4,57.2,16.4,16.8,16.8,16.0,15.1,57.0,628.7
1306,2009-04-21,2110,Mayday,0.0,16.7,22.8,11.1,46.0,59.3,,60.5,57.0,15.4,15.9,16.1,16.0,15.2,53.0,432.9
1307,2009-04-22,2110,Mayday,0.0,21.1,31.1,9.4,45.2,58.5,,60.9,57.2,16.7,16.2,15.9,15.8,15.3,52.0,537.6
1308,2009-04-23,2110,Mayday,0.0,23.9,31.7,15.6,45.6,58.9,,60.8,57.2,19.6,18.4,17.4,15.9,15.4,50.0,620.0
1309,2009-04-24,2110,Mayday,0.0,23.3,30.6,16.7,45.6,59.0,,61.0,57.2,21.0,19.8,18.6,16.4,15.4,58.0,560.0
1310,2009-04-25,2110,Mayday,0.0,23.9,30.0,18.9,45.0,58.9,,61.0,57.1,21.6,20.6,19.5,17.0,15.5,61.0,494.1
1311,2009-04-26,2110,Mayday,0.0,23.3,29.4,17.8,44.3,58.6,,61.2,57.1,21.8,21.0,19.9,17.5,15.6,59.0,587.9
1312,2009-04-27,2110,Mayday,0.0,23.3,28.9,18.3,43.1,58.4,,62.0,57.4,21.9,21.2,20.3,17.9,15.8,64.0,412.0
1313,2009-04-28,2110,Mayday,2.0,21.1,25.0,18.3,41.5,57.9,,62.0,57.4,21.0,20.9,20.3,18.2,16.0,79.0,275.7
1314,2009-04-29,2110,Mayday,0.0,23.3,28.9,17.8,41.3,57.7,,62.2,57.4,21.8,21.0,20.2,18.3,16.2,66.0,532.8
1315,2009-04-30,2110,Mayday,0.0,23.9,29.4,18.3,41.2,57.5,,62.3,57.8,22.3,21.6,20.7,18.6,16.4,67.0,448.7
1316,2009-05-01,2110,Mayday,0.0,25.0,30.0,21.1,40.7,57.6,,61.9,57.4,23.2,22.3,21.2,18.9,16.5,70.0,413.1
1317,2009-05-02,2110,Mayday,14.0,23.3,29.4,18.3,42.3,58.0,,62.7,57.1,23.1,22.5,21.6,19.2,16.7,74.0,335.6
1318,2009-05-03,2110,Mayday,49.0,18.3,20.6,16.7,61.9,61.2,,63.1,58.1,19.6,20.6,20.7,19.4,16.9,89.0,141.1
1319,2009-05-04,2110,Mayday,0.0,20.6,25.6,16.1,63.0,61.7,,63.0,57.6,21.0,20.5,20.0,19.1,17.0,82.0,448.5
1320,2009-05-05,2110,Mayday,1.0,21.1,24.4,17.8,61.2,62.1,,62.8,57.7,21.5,21.1,20.5,19.1,17.2,84.0,354.8
1321,2009-05-06,2110,Mayday,46.0,20.6,23.9,16.1,60.2,61.9,,62.9,57.9,20.0,20.5,20.4,19.2,17.3,86.0,218.4
1322,2009-05-07,2110,Mayday,0.0,25.6,30.0,20.6,62.0,62.2,,62.9,57.8,22.5,21.3,20.4,19.1,17.3,80.0,298.5
1323,2009-05-08,2110,Mayday,0.0,25.6,30.0,21.1,59.8,62.5,,63.1,57.9,23.4,22.6,21.6,19.4,17.4,73.0,502.8
1324,2009-05-09,2110,Mayday,16.0,23.9,30.0,18.9,55.3,62.3,,63.1,57.9,23.4,22.8,21.9,19.7,17.5,77.0,439.3
1325,2009-05-10,2110,Mayday,15.0,21.7,25.6,20.0,59.7,62.4,,63.6,57.6,22.5,22.4,21.9,20.0,17.6,86.0,296.0
1326,2009-05-11,2110,Mayday,4.0,18.9,21.7,16.7,60.6,62.1,,63.4,57.7,20.7,21.3,21.3,20.0,17.7,92.0,116.4
1327,2009-05-12,2110,Mayday,0.0,20.6,26.7,16.7,60.9,61.9,,63.6,58.2,21.4,21.0,20.5,19.8,17.8,84.0,338.9
1328,2009-05-13,2110,Mayday,0.0,25.0,30.6,18.9,56.8,61.9,,63.7,58.2,23.2,22.3,21.4,19.8,18.0,74.0,583.1
1329,2009-05-14,2110,Mayday,0.0,25.0,30.0,20.6,50.8,61.6,,63.8,58.0,24.3,23.3,22.2,20.0,18.0,78.0,455.0
1330,2009-05-15,2110,Mayday,0.0,25.0,30.6,20.6,47.4,60.9,,63.6,58.4,24.7,24.0,22.9,20.4,18.1,72.0,563.9
